,result,timestamp,currentVote.answer_id,currentVote.poll_id,currentVote.voted_at,384232,384233,384234,384235
119,"[{'id': 384232, 'votes': 24442}, {'id': 384233, 'votes': 9041}, {'id': 384234, 'votes': 1867}, {'id': 384235, 'votes': 23299}]",2020-05-22 19:43:35.099137,384235,95679,1590169414000,24442,9041,1867,23299
120,"[{'id': 384232, 'votes': 24448}, {'id': 384233, 'votes': 9041}, {'id': 384234, 'votes': 1867}, {'id': 384235, 'votes': 23302}]",2020-05-22 19:43:44.077151,384235,95679,1590169423000,24448,9041,1867,23302
121,"[{'id': 384232, 'votes': 24448}, {'id': 384233, 'votes': 9042}, {'id': 384234, 'votes': 1867}, {'id': 384235, 'votes': 23303}]",2020-05-22 19:43:47.555184,384235,95679,1590169427000,24448,9042,1867,23303
122,"[{'id': 384232, 'votes': 24448}, {'id': 384233, 'votes': 9042}, {'id': 384234, 'votes': 1867}, {'id': 384235, 'votes': 23305}]",2020-05-22 19:43:51.507444,384235,95679,1590169431000,24448,9042,1867,23305
123,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9042}, {'id': 384234, 'votes': 1868}, {'id': 384235, 'votes': 23306}]",2020-05-22 19:43:55.031892,384235,95679,1590169434000,24452,9042,1868,23306
124,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9042}, {'id': 384234, 'votes': 1868}, {'id': 384235, 'votes': 23307}]",2020-05-22 19:43:58.523250,384235,95679,1590169438000,24452,9042,1868,23307
125,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9043}, {'id': 384234, 'votes': 1868}, {'id': 384235, 'votes': 23308}]",2020-05-22 19:44:01.994977,384235,95679,1590169441000,24452,9043,1868,23308
126,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9043}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23309}]",2020-05-22 19:44:06.304694,384235,95679,1590169446000,24452,9043,1869,23309
127,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23310}]",2020-05-22 19:44:10.099368,384235,95679,1590169449000,24452,9044,1869,23310
128,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23312}]",2020-05-22 19:44:14.396556,384235,95679,1590169454000,24452,9044,1869,23312
129,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23313}]",2020-05-22 19:44:19.588320,384235,95679,1590169459000,24452,9044,1869,23313
130,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23314}]",2020-05-22 19:44:24.617345,384235,95679,1590169464000,24452,9044,1869,23314
131,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23316}]",2020-05-22 19:44:29.780748,384235,95679,1590169469000,24452,9044,1869,23316
132,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23317}]",2020-05-22 19:44:33.899780,384235,95679,1590169473000,24452,9044,1869,23317
133,"[{'id': 384232, 'votes': 24452}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23318}]",2020-05-22 19:44:37.591703,384235,95679,1590169477000,24452,9044,1869,23318
134,"[{'id': 384232, 'votes': 24454}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23321}]",2020-05-22 19:44:45.275776,384235,95679,1590169485000,24454,9044,1869,23321
135,"[{'id': 384232, 'votes': 24454}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23322}]",2020-05-22 19:44:49.001617,384235,95679,1590169488000,24454,9044,1869,23322
136,"[{'id': 384232, 'votes': 24455}, {'id': 384233, 'votes': 9044}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23323}]",2020-05-22 19:44:52.617182,384235,95679,1590169492000,24455,9044,1869,23323
137,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23325}]",2020-05-22 19:45:06.902658,384235,95679,1590169506000,24456,9046,1869,23325
138,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23326}]",2020-05-22 19:45:10.727876,384235,95679,1590169510000,24456,9045,1869,23326
139,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23327}]",2020-05-22 19:45:14.445682,384235,95679,1590169514000,24456,9045,1869,23327
140,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23330}]",2020-05-22 19:45:19.831042,384235,95679,1590169519000,24456,9045,1869,23330
141,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23331}]",2020-05-22 19:45:24.887925,384235,95679,1590169524000,24456,9045,1869,23331
142,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1869}, {'id': 384235, 'votes': 23332}]",2020-05-22 19:45:29.449707,384235,95679,1590169529000,24456,9045,1869,23332
143,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9045}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23334}]",2020-05-22 19:45:34.862796,384235,95679,1590169534000,24456,9045,1870,23334
144,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23335}]",2020-05-22 19:45:40.118370,384235,95679,1590169539000,24456,9046,1870,23335
145,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23336}]",2020-05-22 19:45:46.002173,384235,95679,1590169545000,24456,9046,1870,23336
146,"[{'id': 384232, 'votes': 24456}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23337}]",2020-05-22 19:45:50.203168,384235,95679,1590169550000,24456,9046,1870,23337
147,"[{'id': 384232, 'votes': 24462}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23338}]",2020-05-22 19:45:53.607360,384235,95679,1590169553000,24462,9046,1870,23338
148,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23340}]",2020-05-22 19:45:57.231417,384235,95679,1590169557000,24463,9046,1870,23340
149,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23344}]",2020-05-22 19:46:07.230318,384235,95679,1590169566000,24463,9046,1870,23344
150,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23345}]",2020-05-22 19:46:13.717706,384235,95679,1590169573000,24463,9046,1870,23345
151,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23348}]",2020-05-22 19:46:18.447615,384235,95679,1590169578000,24463,9046,1870,23348
152,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23349}]",2020-05-22 19:46:22.621132,384235,95679,1590169582000,24463,9046,1870,23349
153,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23350}]",2020-05-22 19:46:26.577911,384235,95679,1590169586000,24463,9046,1870,23350
154,"[{'id': 384232, 'votes': 24463}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23353}]",2020-05-22 19:46:30.474348,384235,95679,1590169590000,24463,9046,1870,23353
155,"[{'id': 384232, 'votes': 24468}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23357}]",2020-05-22 19:46:36.559652,384235,95679,1590169596000,24468,9046,1870,23357
156,"[{'id': 384232, 'votes': 24468}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23358}]",2020-05-22 19:46:43.993120,384235,95679,1590169603000,24468,9046,1870,23358
157,"[{'id': 384232, 'votes': 24468}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23361}]",2020-05-22 19:46:48.994706,384235,95679,1590169608000,24468,9046,1870,23361
158,"[{'id': 384232, 'votes': 24468}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23363}]",2020-05-22 19:46:54.538230,384235,95679,1590169614000,24468,9046,1870,23363
159,"[{'id': 384232, 'votes': 24472}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23364}]",2020-05-22 19:46:59.548691,384235,95679,1590169619000,24472,9046,1870,23364
160,"[{'id': 384232, 'votes': 24477}, {'id': 384233, 'votes': 9046}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23365}]",2020-05-22 19:47:04.344340,384235,95679,1590169624000,24477,9046,1870,23365
161,"[{'id': 384232, 'votes': 24477}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23366}]",2020-05-22 19:47:08.724487,384235,95679,1590169628000,24477,9047,1870,23366
162,"[{'id': 384232, 'votes': 24477}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23367}]",2020-05-22 19:47:13.579901,384235,95679,1590169633000,24477,9047,1870,23367
163,"[{'id': 384232, 'votes': 24478}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23370}]",2020-05-22 19:47:21.956767,384235,95679,1590169641000,24478,9047,1870,23370
164,"[{'id': 384232, 'votes': 24483}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23371}]",2020-05-22 19:47:25.752788,384235,95679,1590169645000,24483,9047,1870,23371
165,"[{'id': 384232, 'votes': 24483}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23372}]",2020-05-22 19:47:29.253329,384235,95679,1590169649000,24483,9047,1870,23372
166,"[{'id': 384232, 'votes': 24485}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23373}]",2020-05-22 19:47:32.894132,384235,95679,1590169652000,24485,9047,1870,23373
167,"[{'id': 384232, 'votes': 24488}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23374}]",2020-05-22 19:47:36.620253,384235,95679,1590169656000,24488,9047,1870,23374
168,"[{'id': 384232, 'votes': 24488}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23375}]",2020-05-22 19:47:40.108805,384235,95679,1590169659000,24488,9047,1870,23375
169,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23376}]",2020-05-22 19:47:45.149119,384235,95679,1590169664000,24489,9047,1870,23376
170,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9047}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23377}]",2020-05-22 19:47:49.814179,384235,95679,1590169669000,24489,9047,1870,23377
171,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9048}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23378}]",2020-05-22 19:47:55.042465,384235,95679,1590169674000,24489,9048,1870,23378
172,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9048}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23381}]",2020-05-22 19:47:58.844225,384235,95679,1590169678000,24489,9048,1870,23381
173,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9048}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23382}]",2020-05-22 19:48:02.327087,384235,95679,1590169682000,24489,9048,1870,23382
174,"[{'id': 384232, 'votes': 24489}, {'id': 384233, 'votes': 9048}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23383}]",2020-05-22 19:48:05.902373,384235,95679,1590169685000,24489,9048,1870,23383
175,"[{'id': 384232, 'votes': 24494}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23384}]",2020-05-22 19:48:11.524470,384235,95679,1590169691000,24494,9050,1870,23384
176,"[{'id': 384232, 'votes': 24499}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23386}]",2020-05-22 19:48:17.581522,384235,95679,1590169697000,24499,9050,1870,23386
177,"[{'id': 384232, 'votes': 24499}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23387}]",2020-05-22 19:48:23.129925,384235,95679,1590169702000,24499,9050,1870,23387
178,"[{'id': 384232, 'votes': 24501}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23388}]",2020-05-22 19:48:26.801793,384235,95679,1590169706000,24501,9050,1870,23388
179,"[{'id': 384232, 'votes': 24501}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23389}]",2020-05-22 19:48:30.194658,384235,95679,1590169710000,24501,9050,1870,23389
180,"[{'id': 384232, 'votes': 24505}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23390}]",2020-05-22 19:48:33.761605,384235,95679,1590169713000,24505,9050,1870,23390
181,"[{'id': 384232, 'votes': 24516}, {'id': 384233, 'votes': 9050}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23391}]",2020-05-22 19:48:37.139962,384235,95679,1590169717000,24516,9050,1870,23391
182,"[{'id': 384232, 'votes': 24516}, {'id': 384233, 'votes': 9052}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23392}]",2020-05-22 19:48:40.625360,384235,95679,1590169720000,24516,9052,1870,23392
183,"[{'id': 384232, 'votes': 24519}, {'id': 384233, 'votes': 9052}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23393}]",2020-05-22 19:48:44.010853,384235,95679,1590169723000,24519,9052,1870,23393
184,"[{'id': 384232, 'votes': 24524}, {'id': 384233, 'votes': 9052}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23394}]",2020-05-22 19:48:48.612584,384235,95679,1590169728000,24524,9052,1870,23394
185,"[{'id': 384232, 'votes': 24529}, {'id': 384233, 'votes': 9053}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23395}]",2020-05-22 19:48:52.056685,384235,95679,1590169731000,24529,9053,1870,23395
186,"[{'id': 384232, 'votes': 24529}, {'id': 384233, 'votes': 9053}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23396}]",2020-05-22 19:48:55.884874,384235,95679,1590169735000,24529,9053,1870,23396
187,"[{'id': 384232, 'votes': 24532}, {'id': 384233, 'votes': 9053}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23397}]",2020-05-22 19:48:59.775120,384235,95679,1590169739000,24532,9053,1870,23397
188,"[{'id': 384232, 'votes': 24532}, {'id': 384233, 'votes': 9053}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23398}]",2020-05-22 19:49:03.353361,384235,95679,1590169743000,24532,9053,1870,23398
189,"[{'id': 384232, 'votes': 24532}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23399}]",2020-05-22 19:49:07.148087,384235,95679,1590169746000,24532,9054,1870,23399
190,"[{'id': 384232, 'votes': 24532}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23400}]",2020-05-22 19:49:11.244805,384235,95679,1590169751000,24532,9054,1870,23400
191,"[{'id': 384232, 'votes': 24532}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23401}]",2020-05-22 19:49:14.925396,384235,95679,1590169754000,24532,9054,1870,23401
192,"[{'id': 384232, 'votes': 24537}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23402}]",2020-05-22 19:49:23.609975,384235,95679,1590169763000,24537,9054,1870,23402
193,"[{'id': 384232, 'votes': 24541}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23403}]",2020-05-22 19:49:28.508535,384235,95679,1590169768000,24541,9054,1870,23403
194,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23404}]",2020-05-22 19:49:33.191041,384235,95679,1590169773000,24544,9054,1870,23404
195,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23406}]",2020-05-22 19:49:37.052599,384235,95679,1590169776000,24544,9054,1870,23406
196,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23407}]",2020-05-22 19:49:40.734555,384235,95679,1590169780000,24544,9054,1870,23407
197,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23408}]",2020-05-22 19:49:44.546062,384235,95679,1590169784000,24544,9054,1870,23408
198,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23410}]",2020-05-22 19:49:49.442836,384235,95679,1590169789000,24544,9054,1870,23410
199,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23412}]",2020-05-22 19:49:55.302411,384235,95679,1590169795000,24544,9054,1870,23412
200,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23414}]",2020-05-22 19:50:00.603427,384235,95679,1590169800000,24544,9054,1870,23414
201,"[{'id': 384232, 'votes': 24544}, {'id': 384233, 'votes': 9054}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23415}]",2020-05-22 19:50:04.594175,384235,95679,1590169804000,24544,9054,1870,23415
202,"[{'id': 384232, 'votes': 24562}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23418}]",2020-05-22 19:50:32.134734,384235,95679,1590169831000,24562,9055,1870,23418
203,"[{'id': 384232, 'votes': 24565}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23419}]",2020-05-22 19:50:35.830509,384235,95679,1590169835000,24565,9055,1870,23419
204,"[{'id': 384232, 'votes': 24565}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23420}]",2020-05-22 19:50:39.543373,384235,95679,1590169839000,24565,9055,1870,23420
205,"[{'id': 384232, 'votes': 24565}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23421}]",2020-05-22 19:50:43.696412,384235,95679,1590169843000,24565,9055,1870,23421
206,"[{'id': 384232, 'votes': 24567}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23422}]",2020-05-22 19:50:47.602741,384235,95679,1590169847000,24567,9055,1870,23422
207,"[{'id': 384232, 'votes': 24571}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23424}]",2020-05-22 19:50:52.517299,384235,95679,1590169852000,24571,9055,1870,23424
208,"[{'id': 384232, 'votes': 24571}, {'id': 384233, 'votes': 9055}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23426}]",2020-05-22 19:50:57.170420,384235,95679,1590169857000,24571,9055,1870,23426
209,"[{'id': 384232, 'votes': 24587}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23430}]",2020-05-22 19:51:06.961441,384235,95679,1590169866000,24587,9056,1870,23430
210,"[{'id': 384232, 'votes': 24592}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23433}]",2020-05-22 19:51:10.582909,384235,95679,1590169870000,24592,9056,1870,23433
211,"[{'id': 384232, 'votes': 24592}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23434}]",2020-05-22 19:51:14.124831,384235,95679,1590169873000,24592,9056,1870,23434
212,"[{'id': 384232, 'votes': 24592}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23435}]",2020-05-22 19:51:17.531070,384235,95679,1590169877000,24592,9056,1870,23435
213,"[{'id': 384232, 'votes': 24597}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23436}]",2020-05-22 19:51:21.494589,384235,95679,1590169881000,24597,9056,1870,23436
214,"[{'id': 384232, 'votes': 24597}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23437}]",2020-05-22 19:51:24.995809,384235,95679,1590169884000,24597,9056,1870,23437
215,"[{'id': 384232, 'votes': 24597}, {'id': 384233, 'votes': 9056}, {'id': 384234, 'votes': 1870}, {'id': 384235, 'votes': 23438}]",2020-05-22 19:51:28.439122,384235,95679,1590169888000,24597,9056,1870,23438
